category,name,brand_name,cmr_price,internet_price,event_price,normal_price,link,description,image_url,local_image
muebles,Dormitorio Platinium Queen Marrón + 2 Veladores Milan + 2 Almohadas + Protector,FORLI,"2,799","2,849",,"5,119",https://www.falabella.com.pe/falabella-pe/product/20945592/dormitorio-platinium-queen-marron-2-veladores-milan-2-almohadas-protector/20945592,"Transforma tu dormitorio en un santuario de descanso con el elegante Dormitorio Platinium Queen de FORLI. Este completo set, en un sofisticado color marrón, te ofrece un ambiente de confort y estilo incomparables. Disfruta de noches de sueño reparador y momentos de relajación en un espacio diseñado para tu bienestar. El colchón con resortes pocket se adapta a tu cuerpo, brindando un soporte óptimo y una comodidad excepcional.<br>Experimenta el máximo confort con el colchón Queen de resortes pocket que se adapta a tu cuerpo.<br>Añade un toque de elegancia a tu habitación con el respaldo tapizado en tela Jacquard y el diseño moderno de los veladores Milan.<br>Disfruta de la suavidad y el confort de las dos almohadas incluidas, diseñadas para un descanso reparador.<br>Protege tu colchón y prolonga su vida útil con el protector incluido en el set.<br>Despreocúpate del armado, este set de dormitorio viene listo para disfrutar desde el primer momento.<br>OBI DESCRIPTION EMOTIONAL",https://media.falabella.com/falabellaPE/20945592_1/public,imagenes/02896_Dormitorio_Platinium_Queen_Marrón__2_Veladores_Mil.jpg
muebles,Dormitorio Capella 2plz Beige + 2 Veladores Roma + 2 Almohadas + Protector,FORLI,"1,399","1,449",,"2,829",https://www.falabella.com.pe/falabella-pe/product/20945561/dormitorio-capella-2plz-beige-2-veladores-roma-2-almohadas-protector/20945561,"Transforma tu habitación en un refugio de confort con el dormitorio Capella de 2 plazas de FORLI. Este set completo en un elegante color beige te ofrece un descanso inigualable gracias a su colchón con resortes bonell que se adapta a tu cuerpo, brindando un soporte óptimo para noches reparadoras. Incluye dos veladores Roma que añaden funcionalidad y estilo, manteniendo tus esenciales al alcance. Completa tu experiencia con las dos almohadas y el protector, garantizando higiene y durabilidad para un espacio acogedor y sofisticado.<br>Sumérgete en un descanso superior con el colchón de 2 plazas, diseñado con resortes bonell para un soporte equilibrado.Renueva el estilo de tu dormitorio con el tapiz de tela Jacquard del cabecero, aportando un toque clásico y elegante.Optimiza tu espacio con la funcionalidad de los dos veladores Roma, perfectos para organizar tus objetos personales.Asegura un descanso higiénico y duradero gracias a las dos almohadas y el protector de colchón incluidos en este set.Experimenta la calidad respaldada por la garantía de 6 años en el panel de resortes del colchón FORLI.",https://media.falabella.com/falabellaPE/20945561_1/public,imagenes/02897_Dormitorio_Capella_2plz_Beige__2_Veladores_Roma__2.jpg
muebles,Colchón Pocket Simmons Beautyrest Silver Pt 2 Plz,BEAUTYREST SIMMONS,,"2,949",,"5,189",https://www.falabella.com.pe/falabella-pe/product/16751200/colchon-pocket-simmons-beautyrest-silver-pt-2-plz-beautyrest-simmons/16751200,"Descubre el placer de un descanso reparador con el Colchón Pocket Simmons Beautyrest Silver Pt de 2 plazas. Diseñado para brindarte el máximo confort y soporte, este colchón redefine la experiencia de dormir. Su innovador sistema de resortes Pocket encapsulados individualmente se adapta a la forma de tu cuerpo, minimizando la transferencia de movimiento y garantizando un sueño ininterrumpido. Disfruta de noches de placidez y despierta renovado, listo para afrontar el día.<br>Experimenta el confort superior del Pillow Top, que añade una capa extra de suavidad para un descanso placentero.<br>Su relleno de resortes Pocket ofrece un soporte excepcional y una distribución uniforme del peso.<br>El nivel de confort intermedio proporciona el equilibrio perfecto entre firmeza y suavidad, ideal para todo tipo de durmientes.<br>Fabricado con tela de punto de alta calidad, suave al tacto y resistente al desgaste.<br>Duerme con tranquilidad gracias a la garantía de 10 años, que respalda la calidad y durabilidad de tu colchón Simmons Beautyrest.<br>OBI DESCRIPTION EMOTIONAL",https://media.falabella.com/falabellaPE/16751200_1/public,imagenes/02898_Colchón_Pocket_Simmons_Beautyrest_Silver_Pt_2_Plz.jpg
muebles,Dormitorio Con Cajones Cuadros Pure Fresh Marrón 1.5 Plz,DRIMER,"2,499","2,549",,"2,999",https://www.falabella.com.pe/falabella-pe/product/20294892/dormitorio-con-cajones-cuadros-pure-fresh-marron-1-5-plz/20294892,"Transforma tu dormitorio en un oasis de descanso con el Dormitorio Cuadros Pure Fresh de DRIMER. Este elegante set de 1.5 plazas, en un cálido color marrón, combina estilo y confort para brindarte noches de sueño reparador. Su diseño moderno con detalles en cuadros aporta un toque de sofisticación a tu espacio personal.<br>Confort Superior: Colchón con resortes Pocket que se adaptan a tu cuerpo, brindando un soporte individualizado y eliminando la transferencia de movimiento.<br>Diseño Elegante: Respaldo de madera tapizado en tela con un atractivo diseño en cuadros que realza la estética de tu habitación.<br>Calidad y Durabilidad: Fabricado con materiales de alta calidad para garantizar una larga vida útil.<br>Soporte Óptimo: Base resistente que complementa el colchón, proporcionando un soporte firme y estable.<br>Garantía Extendida: Disfruta de la tranquilidad que ofrece una garantía de hasta 8 años en el colchón.<br>OBI DESCRIPTION EMOTIONAL",https://media.falabella.com/falabellaPE/20294892_1/public,imagenes/02899_Dormitorio_Con_Cajones_Cuadros_Pure_Fresh_Marrón_1.jpg
muebles,Dormitorio con Cajones Mild Lineas 2 Plz + 2 Almohadas Viscoelásticas y Protector,DROM,"2,669","2,699",,"5,099",https://www.falabella.com.pe/falabella-pe/product/prod17500036/dormitorio-con-cajones-mild-lineas-2-plz-2-almohadas-viscoelasticas-y-protector/19843204,"Disfruta de un descanso reparador con tu nuevo dormitorio con cajones DROM Mild, un set de dormitorio de 2 plazas que transformará tu espacio personal. Este conjunto de 4 piezas incluye un cabecero robusto de madera y una base funcional con cajones integrados, que te brindan un almacenamiento práctico y discreto para mantener tu habitación ordenada. Su colchón con resortes Pocket te asegura un soporte individualizado, adaptándose a la forma de tu cuerpo para un confort óptimo. Además, incluye dos almohadas viscoelásticas que se amoldan a tu postura y un protector para una higiene impecable, creando el ambiente perfecto para tus noches de sueño más placenteras.<br>Experimenta un soporte inigualable gracias al colchón con relleno de resorte Pocket, que reduce la transferencia de movimiento.Optimiza tu espacio con la base funcional que incorpora cajones, ideal para guardar ropa de cama o enseres personales.Duerme con total tranquilidad gracias a las dos almohadas viscoelásticas que ofrecen un soporte cervical ergonómico.Protege tu colchón y prolonga su vida útil con el protector incluido, manteniendo la higiene de tu cama.Viste tu habitación con estilo y funcionalidad con este completo set de dormitorio de 2 plazas, nuevo y listo para usar.",https://media.falabella.com/falabellaPE/19843533_1/public,imagenes/02900_Dormitorio_con_Cajones_Mild_Lineas_2_Plz__2_Almoha.jpg
muebles,Cama Box Tarima Beautysleep Erica Luxury Firm 2 Plz,BEAUTYREST SIMMONS,,"2,649",,"3,899",https://www.falabella.com.pe/falabella-pe/product/15812363/cama-box-tarima-beautysleep-erica-luxury-firm-2-plz/15812363,"<div class=""fb-product-information-tab__copy__new""><div class=""fb-product-information-tab__header separator""><br><img src=""https://media.falabella.com/falabellaPE/inpage_media/15812363-mod1/w=1160,h=480"" alt=""simmons beautyrest cama box tarima premium erica luxury firm drimer"">  </div><div class=""fb-product-information-tab__banner separator""><br><img src=""https://media.falabella.com/falabellaPE/inpage_media/15812363-mod6/w=1160,h=645"" alt=""simmons beautyrest cama box tarima premium erica luxury firm drimer""><br><h3 class=""fb-cpy-bold"">Erica</h3><br><p class=""fb-cpy-small"">BeautySleep Simmons Erica es un colchón donde te sentirás mucho más descansado. Si estás listo para dormir mejor, un colchón Beautysleep Simmons es un buen comienzo. Es una realidad: necesitas más confort, mejor soporte, más durabilidad; descansar bien y dormir mejor está a tu alcance.</p><br></div><div class=""fb-product-information-tab__pictures separator""><br><div class=""fb-product-information-tab__pictures-first""><br><img src=""https://media.falabella.com/falabellaPE/inpage_media/15812363-mod7-A/w=560,h=560"" alt=""simmons beautyrest cama box tarima premium erica luxury firm drimer""><br><h3 class=""fb-cpy-bold"">Confort, soporte y durabilidad</h3><br><p class=""fb-cpy-small"">Resortes bicónicos Bonell y espuma Hipersoft</p><br></div><br><div class=""fb-product-information-tab__pictures-second""><br><img src=""https://media.falabella.com/falabellaPE/inpage_media/15812363-mod7-B/w=560,h=560"" alt=""simmons beautyrest cama box tarima tela premium erica luxury firm drimer comodo firme""><br><h3 class=""fb-cpy-bold"">Tela tejido Stretch Knit</h3><br><p class=""fb-cpy-small"">Confortable y suave al tacto</p><br></div><br></div><div class=""fb-product-information-tab__picture-text separator""><br><div class=""fb-product-information-tab__picture-text-first""><br><img src=""https://media.falabella.com/falabellaPE/inpage_media/15812363-mod3/w=560,h=560"" alt=""simmons beautyrest cama box tarima premium erica luxury drimer comodo firme""><br></div><br><div class=""fb-product-information-tab__picture-text-second""><br><h3 class=""fb-cpy-bold"">Erica</h3><br><p class=""fb-cpy-small"">Si estás listo para dormir mejor, una cama Beautysleep Simmons es un buen comienzo.</p><br></div><br></div>      </div><p>Confort:7</p>",https://media.falabella.com/falabellaPE/15812363_1/public,imagenes/02901_Cama_Box_Tarima_Beautysleep_Erica_Luxury_Firm_2_Pl.jpg
muebles,Dormitorio Royal Balannze Gold Queen Champagne + 2 Almohadas Viscoelásticas,PARAISO,"2,549","2,649",,"4,649",https://www.falabella.com.pe/falabella-pe/product/20664232/dormitorio-royal-balannze-gold-queen-champagne-2-almohadas-viscoelasticas/20664232,"Sumérgete en el lujo con el dormitorio Royal Balannze Gold Queen Champagne de PARAISO, una experiencia de descanso pensada para ti. Este conjunto de 3 piezas, que incluye un colchón Queen de 167 cm de ancho con resortes Pocket para un soporte individualizado y una base dividida para mayor estabilidad, redefine el confort. Su cabecero de madera añade un toque de elegancia clásica a tu espacio, mientras que las dos almohadas viscoelásticas te ofrecen un soporte cervical óptimo. Imagina tu propio santuario de paz, ideal para revitalizarte cada noche en un entorno sofisticado.<br>Disfruta de un descanso superior gracias al colchón Queen de resortes Pocket que se adapta a tu cuerpo.Experimenta un soporte equilibrado y mayor durabilidad con la base de cama dividida, diseñada para tu comodidad.Añade un toque de distinción a tu habitación con el elegante cabecero fabricado en madera.Relaja tu cuello y columna vertebral con las dos almohadas viscoelásticas incluidas, perfectas para un sueño reparador.Transforma tu dormitorio en un espacio de lujo y confort con este completo conjunto, ideal para tu bienestar.",https://media.falabella.com/falabellaPE/20664232_1/public,imagenes/02902_Dormitorio_Royal_Balannze_Gold_Queen_Champagne__2_.jpg
muebles,Colchón Driven 1.5 Plz,ROSEN,"1,199","1,249",,"1,949",https://www.falabella.com.pe/falabella-pe/product/16624964/colchon-driven-1-5-plz/16624964,"ROSEN DRIVEN<br>Los desafíos permanentes que nos impone la vida y nuestras relaciones son la motivación necesaria para ir con voluntad y perseverancia por lo que creemos y queremos. Un proceso imparable donde nuestras acciones determinan quiénes somos.<br>DRIVEN nace como un refugio seguro, único y poderoso para avanzar a paso firme, marcando la diferencia.<br>VOY POR MÁS<br>Descubre el descanso superior que solo Rosen Driven puede ofrecerte. Con su tecnología de resortes Pocket zonificados, disfrutarás de un soporte inteligente que se adapta a las zonas claves de tu cuerpo —cabeza, hombros y caderas— brindando mayor libertad en tu descanso y evitando la transferencia de movimientos.<br>Driven cuenta con tela de punto suave al tacto y el innovador sistema Airflow®, que regula naturalmente la temperatura para un descanso más fresco y profundo.<br>FICHA TÉCNICA DEL MODELO DRIVEN<br>Tela tejido de punto belga con tratamientos Sanitized y Fire Retardant<br>Napa de fibra poliéster<br>Lámina poliuretano Memory Soft<br>Poliuretano perfilado Airflow Rosen<br>Buffer de látex High Resilience + capa de poliuretano<br>Aislante termofusionado<br>Floating System: marco de poliuretano + estructura de resortes Pocket® 7 zonas<br>Capa de fibroespuma termofusionada<br>ACOLCHADO CON MEMORIA<br>El acolchado de DRIVEN está confeccionado con poliuretano High Resilience, lo que aporta mayor suavidad y capacidad de memoria para volver a su estado original, brindando siempre la misma sensación de confort desde el primer día.<br>SOPORTE FIRME Y SEGURO<br>La combinación de estas tecnologías otorga gran elasticidad y firmeza ideal para una correcta adaptación al peso y forma del cuerpo. Además, su cubierta cuenta con tratamiento Sanitized y Fire Retardant para asegurar comodidad y frescura.<br>VOY POR MÁS",https://media.falabella.com/falabellaPE/16624964_1/public,imagenes/02903_Colchón_Driven_15_Plz.jpg
muebles,Cama Box Tarima Royal Dynasty 1.5 Plz + 1 Almohada Viscoelástica,PARAISO,"1,249","1,299",,"2,389",https://www.falabella.com.pe/falabella-pe/product/prod17380570/cama-box-tarima-royal-dynasty-1-5-plz-1-almohada-viscoelastica/17092464,"Descansa como nunca antes con la cama Box Tarima Royal Dynasty de PARAISO, diseñada para ofrecerte el soporte y la comodidad que necesitas. Esta cama de 1,5 plazas cuenta con un relleno de Resorte Pocket que se adapta a tu cuerpo, proporcionando un descanso reparador y una excelente distribución del peso. Además, su material de tapiz de tela es suave al tacto y duradero, asegurando un uso prolongado. Disfruta de un espacio de 10 cm entre el suelo y la base, ideal para una limpieza fácil y una mejor circulación de aire. Al ser un producto Hecho en Perú, garantizas calidad y un soporte de firmeza óptima. Transforma tu habitación en un verdadero santuario de confort con esta opción versátil y elegante.<br>Disfruta de un descanso reparador gracias al relleno de Resorte Pocket que se adapta a la forma de tu cuerpo.Obtén mayor durabilidad y confort con el resistente material de tapiz de tela que recubre la cama.Optimiza la limpieza y ventilación de tu habitación con los 10 cm de espacio entre el suelo y la base.Complementa tu descanso con la almohada viscoelástica incluida, que ofrece un soporte cervical ergonómico.Añade un toque de elegancia y funcionalidad a tu dormitorio con esta cama box tarima de diseño versátil.",https://media.falabella.com/falabellaPE/17092458_1/public,imagenes/02904_Cama_Box_Tarima_Royal_Dynasty_15_Plz__1_Almohada_V.jpg
muebles,COLCHON ANKARA POCKET KING,EL CISNE,,"2,399",,"4,799",https://www.falabella.com.pe/falabella-pe/product/114012035/colchon-ankara-pocket-king/114012036,"El colchón Ankara Pocket King de El Cisne es una opción ideal para aquellos que buscan un descanso placentero y reparador. Su sistema de resortes Pocket, brinda un soporte individualizado y una excelente distribución del peso corporal, adaptándose a cada movimiento durante la noche. Además, cuenta con una capa de espuma de alta densidad que proporciona una sensación de suavidad y confort inigualables. Su diseño elegante y moderno le dará un toque de estilo a cualquier habitación. Asimismo, este colchón también es hipoalergénico y cuenta con una funda lavable, lo que lo hace ideal para personas con alergias o sensibilidad a los ácaros. Disfruta de un descanso de calidad con el colchón Ankara Pocket King de El Cisne.",https://media.falabella.com/tottusPE/41688949_1/public,imagenes/02905_COLCHON_ANKARA_POCKET_KING.jpg
muebles,Cama Europea New Style 6 1.5 Plz,ROSEN,"1,089","1,139",,"1,649",https://www.falabella.com.pe/falabella-pe/product/20135192/cama-europea-new-style-6-1-5-plz/20135192,"ROSEN NEW STYLE 6<br>El cambio es la única constante en la vida. Cada decisión que tomamos, cada paso que damos, es el sello de nuestro propio estilo, único e irrepetible. No se trata de seguir tendencias, sino de construir un camino propio con autenticidad y carácter. New Style 6 es más que una cama: es el punto de partida de nuevas historias, un espacio donde las ideas toman forma y los sueños se renuevan.<br>TECNOLOGÍA PARA DESCANSAR A TU ESTILO<br>El colchón New Style 6 transforma el descanso con tecnología e innovación. Sus resortes Pocket se adaptan al cuerpo, brindando soporte firme e independencia de movimiento, mientras el Floating System refuerza la estabilidad. Su topper de poliuretano de 3 cm aporta confort y adaptación, y la tecnología AirFlow optimiza la ventilación para mantener una temperatura agradable durante la noche.<br>Cada detalle ha sido diseñado para el máximo bienestar. Las capas de fibra de poliéster y poliuretano ofrecen una suavidad envolvente, y su cubierta de tejido punto belga añade un toque de lujo. Más que un colchón, New Style 6 es una experiencia de descanso diseñada para cuidar de tu salud y energía día a día.<br>FICHA TÉCNICA DEL MODELO NEW STYLE 6<br>Acolchado cubierta Bold Sense<br>Tela tejido de punto belga con tratamientos Sanitized y Fire Retardant<br>Napa de fibra poliéster<br>Poliuretano perfilado Airflow®️ Rosen<br>Capa de poliuretano<br>Aislante termofusionado<br>Capa de fibroespuma termofusionada<br>Suspensión personalizada<br>NEW STYLE 6 de Rosen cuenta con una estructura de resortes Floating System Pocket®️ que permite ofrecer al usuario una perfecta adaptación a las distintas zonas y pesos del cuerpo, garantizando una experiencia personalizada de confort cada noche.<br>Máximo confort<br>Disfruta de una sensación envolvente y equilibrada que combina suavidad y soporte, pensada para brindarte descanso continuo y reparador cada noche.<br>ELIGE TU PROPIO CAMINO",https://media.falabella.com/falabellaPE/20135192_1/public,imagenes/02906_Cama_Europea_New_Style_6_15_Plz.jpg
muebles,Colchón Natten 1.5 Plz + 1 Almohada Viscoelástica y Protector,DROM,919,949,,"1,789",https://www.falabella.com.pe/falabella-pe/product/20741943/colchon-natten-1-5-plz-1-almohada-viscoelastica-y-protector/20741943,"El colchón Natten DROM de 1.5 plazas te ofrece el descanso reparador que mereces, combinando un confort superior con soporte ergonómico. Disfruta de un nivel de confort suave y adaptable gracias a su relleno de resortes Pocket que minimizan la transferencia de movimiento, ideal para un sueño ininterrumpido. Además, su material de tela de punto es hipoalergénico y asegura un ambiente de descanso fresco y saludable. Con este colchón, despertarás cada día renovado, listo para afrontar tus actividades con energía.<br>Experimenta un soporte individualizado que se adapta a los contornos de tu cuerpo, para un descanso verdaderamente reparador.Disfruta de la máxima higiene y protección para tu piel, con su material hipoalergénico de tela de punto.Minimiza las interrupciones del sueño gracias a los resortes Pocket, que aíslan el movimiento para un descanso tranquilo.Relájate en una superficie de descanso suave y acogedora, ideal para liberar tensiones y alcanzar un sueño profundo.Asegura la vida útil de tu colchón con el protector y la almohada viscoelástica incluidos, complementos para tu comodidad.",https://media.falabella.com/falabellaPE/20741943_1/public,imagenes/02907_Colchón_Natten_15_Plz__1_Almohada_Viscoelástica_y_.jpg
muebles,Camarote 2 Plz Pino de 1.5 x 6 Apanelado+ Acabado,MUEBLES MACRUMO,,,799,929,https://www.falabella.com.pe/falabella-pe/product/132953490/Camarote-2-Plz-Pino-de-1.5-x-6-Apanelado+-Acabado/132953491,"Macrumo te presenta una variedad de muebles diseñados para darte la comodidad que te mereces. ¿Estás buscando una solución inteligente para maximizar el espacio en tu hogar? ¡Nuestro camarote es la respuesta! Este funcional camarote es perfecto para darle habitaciones pequeñas o para darle un toque único a cualquier espacio. Tarima Banda ancha 2 plazasMadera: PinoAcabado LaqueadoParrilla incluida de 1x3"" de madera RobleMarca: MacrumoGarantía: 2 añosHecho en PerúProducto de calidadNo incluye:ColchonAlmohadaIncluye boleta de ventaSi el producto cuenta con algún defecto de fabricación que complique el armado, un técnico te visitará y resolverá la observación dentro de 2 dias hábiles. -¡Armado sin preocupaciones garantizadas!<br>Cada producto incluye un manual y un vídeo instructivo dentro del paquete. Contamos con soporte técnico virtual para asistirte si lo necesitas.<br>Si lo prefieres, armamos tu camarote por ti por un costo adicional de S/ 29 a S/ 39 soles para Lima Metropolitana, contactanos a través de atención al cliente de Falabella (01) 602 0000. Atencion: lunes a sábados de 09:00 a 19:00 h.<br>El armado promedio toma solo 30 minutos y solo necesitas una llave N° 11, el producto cuenta con todas las perforaciones para que el proceso sea rápido. ""<br>En Macrumo nos especializamos en darte los mejores muebles, garantizándote un sueño reparador. No esperes más y adquiere este producto a un precio de oferta.Siguenos en nuestro Facebook, Instagram y Youtube como Muebles Macrumo",https://media.falabella.com/falabellaPE/132953491_01/public,imagenes/02908_Camarote_2_Plz_Pino_de_15_x_6_Apanelado_Acabado.jpg
muebles,Dormitorio Con Cajones Autonomy Land Issey 2 Plz,ROSEN,"2,539","2,559",,"4,099",https://www.falabella.com.pe/falabella-pe/product/20226945/dormitorio-con-cajones-autonomy-land-issey-2-plz/20226948,"Transforma tu descanso con el dormitorio Autonomy Land Issey de ROSEN, diseñado para ofrecerte comodidad y funcionalidad en un solo lugar. Este dormitorio de 2 plazas, fabricado con madera de alta calidad, incluye un colchón con resorte Pocket y una base funcional con cajones, perfecta para mantener tu espacio organizado. Su respaldo también de madera te brinda un soporte robusto, asegurando noches de sueño reparador y un ambiente acogedor en tu hogar.<br>Disfruta de un sueño profundo y reparador gracias al colchón de 29 cm con tecnología de resorte Pocket.Optimiza tu espacio con la base funcional que incluye prácticos cajones para almacenamiento adicional.Añade un toque de elegancia y soporte con el cabecero de madera integrado en este conjunto completo.Descansa con confianza, sabiendo que tu dormitorio está hecho para durar con su estructura de madera.Renueva tu habitación con este dormitorio completo de 2 plazas, ideal para un estilo moderno y práctico.",https://media.falabella.com/falabellaPE/20226945_1/public,imagenes/02909_Dormitorio_Con_Cajones_Autonomy_Land_Issey_2_Plz.jpg
muebles,Dormitorio Europeo Moln Line Queen + 2 Almohadas Viscoelásticas y Protector + 2 Veladores,DROM,"2,649","2,749",,"4,999",https://www.falabella.com.pe/falabella-pe/product/20050034/dormitorio-europeo-moln-line-queen-2-almohadas-viscoelasticas-y-protector-2-veladores/20094799,"Renueva tu dormitorio con el elegante y confortable Dormitorio Europeo Moln Line de DRÖM. Este completo set Queen, en un sofisticado color beige, transformará tu espacio en un oasis de descanso y estilo. Disfruta de noches reparadoras gracias a su colchón con relleno de resortes pocket, que se adapta a tu cuerpo brindando un soporte óptimo. Los dos veladores complementan el diseño, ofreciendo un espacio funcional y estético para tus objetos personales. Su respaldo de madera tapizado en Jacquard añade un toque de distinción a tu habitación.<br>Experimenta el máximo confort con su colchón de resortes pocket que minimiza la transferencia de movimiento.<br>Disfruta de un descanso placentero con las 2 almohadas viscoelásticas incluidas, diseñadas para un soporte ergonómico.<br>Optimiza tu espacio con los 2 veladores de 60.5 cm de altura, perfectos para lámparas y objetos personales.<br>El respaldo de madera con tapiz Jacquard aporta un toque de elegancia y sofisticación a tu dormitorio.<br>Recibe tu dormitorio listo para usar, ya que no requiere armado.<br>OBI DESCRIPTION EMOTIONAL",https://media.falabella.com/falabellaPE/20050034_1/public,imagenes/02910_Dormitorio_Europeo_Moln_Line_Queen__2_Almohadas_Vi.jpg
muebles,Dormitorio Con Cajones Autonomy Sky Issey Grafito 2 Plz,ROSEN,"2,539","2,559",,"4,099",https://www.falabella.com.pe/falabella-pe/product/19846436/dormitorio-con-cajones-autonomy-sky-issey-grafito-2-plz/19846439,"Descubre el Dormitorio Autonomy Sky Issey Grafito de 2 plazas de ROSEN, una invitación a transformar tu espacio con diseño y funcionalidad. Este conjunto, que incluye un colchón con relleno de resorte pocket para un soporte óptimo, una base funcional con cajones para maximizar tu almacenamiento y un respaldo de madera, ha sido pensado para ofrecerte el descanso y la organización que mereces. Fabricado en Perú con materiales robustos como la madera, este dormitorio se integra perfectamente en cualquier ambiente, convirtiendo tu habitación en un santuario de relajación y orden. Experimenta el placer de un entorno diseñado para tu bienestar.<br>Disfruta de un descanso reparador gracias al colchón con relleno de resorte pocket que se adapta a tu cuerpo.Maximiza tu espacio con la base funcional que incorpora cajones, ideal para mantener tu dormitorio organizado.Añade un toque de distinción a tu habitación con el respaldo de madera incluido, que realza la estética de tu cama.Experimenta la durabilidad y estabilidad que ofrece el mueble fabricado con madera de alta calidad.Recibe un conjunto completo que incluye colchón, base con cajones y respaldo, listo para instalar y disfrutar.",https://media.falabella.com/falabellaPE/19846436_1/public,imagenes/02911_Dormitorio_Con_Cajones_Autonomy_Sky_Issey_Grafito_.jpg
muebles,Cama con Cajones Fred King + 2 Almohadas Viscoelásticas y Protector,DROM,"2,799","2,849",,"5,249",https://www.falabella.com.pe/falabella-pe/product/20444334/cama-con-cajones-fred-king-negro/20444334,"<div class=""fb-product-information-tab__copy__new""><div class=""fb-product-information-tab__banner separator""><br><img src=""https://media.falabella.com/falabellaPE/inpage_media/18009430-bloque_6/public?wid=1160"" alt=""Camas, colchones y dormitorios Drom""><br><h3 class=""fb-cpy-bold"">Marca Exclusiva Dröm</h3><br><p class=""fb-cpy-small"">Conoce Dröm y descubre una nueva experiencia de descanso exclusiva de Falabella. Camas, colchones y dormitorios con un bello diseño nórdico y componentes de alta calidad.</p><br></div><div class=""fb-product-information-tab__picture-text separator""><br><div class=""fb-product-information-tab__picture-text-first""><br><img src=""https://media.falabella.com/falabellaPE/inpage_media/18009430-bloque_3/public?wid=560"" alt=""Camas, colchones y dormitorios Fred""><br></div><br><div class=""fb-product-information-tab__picture-text-second""><br><h3 class=""fb-cpy-bold"">Línea Fred</h3><br><p class=""fb-cpy-small"">La mezcla perfecta entre calidad, tecnología y disfrute para alcanza el descanso ideal que necesitas. El colchón Fred cuenta con Resortes Pocket que permiten que el peso y movimiento de la persona sean repartidos por zona, brindando mayor independencia de movimiento y un mejor descanso. Cuenta con tela con tejido de punto que le da la suavidad que tu piel necesita.</p><br></div><br></div><div class=""fb-product-information-tab__pictures separator""><br><div class=""fb-product-information-tab__pictures-first""><br><img src=""https://media.falabella.com/falabellaPE/inpage_media/18009430-bloque_7/public?wid=560"" alt=""Tela con Tejido de Punto""><br><h3 class=""fb-cpy-bold"">Tela del Colchón</h3><br><p class=""fb-cpy-small"">La tela del colchón Fred está elaborada con tejido de punto que permite una mejor circulación de aire, lo que te da una mayor suavidad al dormir.</p><br></div><br><div class=""fb-product-information-tab__pictures-second""><br><img src=""https://media.falabella.com/falabellaPE/inpage_media/18009430-bloque_8/public?wid=560"" alt=""Colchón con Acolchado""><br><h3 class=""fb-cpy-bold"">Capa de Doble Espuma</h3><br><p class=""fb-cpy-small"">El colchón Fred cuenta con doble espuma perfilada, la cual ejerce una sensación suave y de masaje al descansar.</p><br></div><br></div><div class=""fb-product-information-tab__picture-text separator""><br><div class=""fb-product-information-tab__picture-text-first orderFix""><br><h3 class=""fb-cpy-bold"">Camas, colchones y dormitorios Fred</h3><br><p class=""fb-cpy-small"">Descubre todos los productos que tiene la línea Fred y logra el mejor descanso.</p><br></div><br><div class=""fb-product-information-tab__picture-text-second orderFix""><br><img src=""https://media.falabella.com/falabellaPE/inpage_media/18009430-bloque_4/public?wid=560"" alt=""Colchon Medio Firme""><br></div><br></div>      </div><h4><b>Ficha del producto:</b></h4><ul>    <li>Ancho: 1.98</li>    <li>Largo: 2.03</li>    <li>Altura total: 63</li>    <li>Relleno del colchón: Resortes Pocket</li>    <li>Altura de la base: 33</li>    <li>Altura del colchón: 30</li>    <li>Tipo: Box tarimas</li>    <li>Tipo de base: Dividida</li>    <li>Tamaño: King</li>    <li>Modelo: 163365</li>    <li>Marca: DRÖM</li>    <li>Clasificación camas: Intermedio</li>    <li>Número de ruedas: Sin ruedas</li>    <li>Tipo de estructura: Acero</li>    <li>Material de la base: Madera</li>    <li>Material del tapiz: Jacquard</li>    <li>Material del tapiz del colchón: Tela de punto</li>    <li>Incluye colchón: 1</li>    <li>Incluye cubre colchón: Sí</li>    <li>Incluye sábanas: No</li>    <li>Incluye almohadas: 2</li>    <li>Incluye plumón: No</li>    <li>Incluye veladores: No</li>    <li>Incluye respaldo: No</li>    <li>Requiere armado: No</li>    <li>Guía de cuidado: No Aplica</li>    <li>Garantía del proveedor: 8 años colchón, 1 año la base</li>    <li>Hecho en: Perú</li>    <li>Incluye: Almohada + Cubre colchón</li>    <li>Condicion del producto: Nuevo</li></ul>",https://media.falabella.com/falabellaPE/20444334_1/public,imagenes/02912_Cama_con_Cajones_Fred_King__2_Almohadas_Viscoelást.jpg
